Miles,Used,Certified,New,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Luxury,Base,Premium,Price
19205,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62488
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62200
16904,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,70998
48845,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58888
7698,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62495
21149,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58387
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62145
6681,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,73998
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,70152
12441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59599
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62410
4779,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59900
10130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59980
2799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57999
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62191
8440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,63990
10421,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59647
5915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57000
15353,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59987
28057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54000
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61645
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,63340
7521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60788
9661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,66281
8541,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60999
27159,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57988
10997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57697
49491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51990
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,73755
14783,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,58995
16969,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,58495
24275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58998
14126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58990
995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58888
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62145
4780,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61888
12128,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62988
13470,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59500
7632,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71900
9408,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54837
27086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54888
13125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61377
10808,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62900
9331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60250
7106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,63988
7204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64998
17677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60998
8180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62255
8387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57999
21785,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54808
7949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57452
11324,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58873
20372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58500
748,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62526
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,66340
5236,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56900
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67090
14763,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59998
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64535
1928,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59997
16713,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57977
11662,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56983
9770,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58943
7713,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59459
9599,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60000
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,63140
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,63955
11303,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59436
13971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55899
16663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55990
26765,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,64988
3684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60998
15309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54790
36295,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55000
9190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59998
6498,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,63975
8988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58991
30281,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57695
2950,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60488
21439,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59488
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,63844
12421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62988
17271,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59991
8589,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,63888
14954,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61488
32001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57316
32400,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62850
5142,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,68995
29350,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,61750
4203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60998
6360,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59876
6832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58000
30139,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55800
7460,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60991
23278,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62899
105594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25595
105332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24990
123663,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24999
115219,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22998
154030,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21100
91256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25999
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25987
110057,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24998
62003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31996
165965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23999
152015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22100
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23695
75957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29643
109091,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26400
148787,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24299
62370,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27850
101486,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25500
187500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19903
83107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25899
76321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28000
100085,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24899
76642,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26980
50082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36500
202025,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24436
98856,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34995
139581,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24900
106667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27961
77032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32999
136228,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26500
64061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30988
76285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32060
64715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32864
73122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31291
83222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26888
89583,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28455
98530,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27500
49214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35900
106982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27999
47312,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33499
70987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31800
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36873
42983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35990
87656,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,32991
74376,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31985
88315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28899
86567,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30993
93971,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34916
85225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31786
108177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30995
68989,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33999
70536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34999
52195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35900
99875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36162
49657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36450
25776,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39846
63448,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33990
52073,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36999
35195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38428
45220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39999
68852,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35991
41217,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40811
95378,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30950
41341,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33990
59200,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39509
25323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,43589
57496,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36500
81510,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31600
57134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35480
71782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33777
60392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34988
52632,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37699
69905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30988
75552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34896
45523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45950
33507,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44299
54210,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40448
41369,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49988
28424,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40000
45022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41633
70771,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37997
60704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39883
56781,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41988
49683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38241
85399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38000
41957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44940
28281,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49999
42810,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42820
46148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44880
53773,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,51950
26590,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49983
27123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48981
32004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48998
25046,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49998
67968,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46894
46997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49716
34260,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43846
33071,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45900
43000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45356
30681,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45739
51134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41989
35601,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46999
29614,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49998
11886,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,48168
24528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46997
26995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48100
33748,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47900
10120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49990
27488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46999
39750,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,48000
45003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44988
39804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46985
15233,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46509
44125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44900
41622,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50910
38800,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50564
41260,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48590
42532,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46990
37411,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49940
18651,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45000
36566,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44897
34952,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42904
43555,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47950
24881,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49000
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,64335
42874,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50490
27453,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55890
17635,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57517
34790,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52495
20830,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54064
25546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52833
41460,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,53967
26701,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,53799
20106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55200
45401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,48999
40348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52742
19885,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55998
44269,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53751
13995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,56023
7455,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57598
28293,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50136
61368,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52978
38949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52500
22086,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55000
31462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57998
27918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52888
26518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54991
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,73960
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64550
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65075
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67340
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67175
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64945
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,72275
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62505
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,66820
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65395
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65540
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67770
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67340
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,59945
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,73960
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,68115
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,68115
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,68115
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64780
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,66925
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,60024
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,58107
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67490
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64385
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,65510
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,61510
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65005
9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,67488
8438,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62495
26344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61871
7953,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59990
5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,65390
3178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59500
2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64900
32191,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62999
5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,63855
14347,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60097
6657,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59500
25815,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60999
21905,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,67790
15184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59976
20178,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62972
20031,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60895
9098,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58998
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64450
9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59488
3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62888
3030,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60597
5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62630
11211,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62856
13373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62599
9074,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58500
13725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61950
25028,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57119
2243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60985
13622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59888
7285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61860
8082,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56990
14855,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54777
2631,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55990
